"","artist","num_words","num_unique_words","per_unique"
"4825","broken-records",1801,451,0.250416435313715
"4826","broken-social-scene",6955,1028,0.147807332854062
"4827","broken-social-scene-presents-kevin-drew",1093,320,0.292772186642269
"4828","broken-stems",182,60,0.32967032967033
"4829","broken-twin",430,171,0.397674418604651
"4830","brokencyde",21015,2036,0.0968831786818939
"4831","brokop-lisa",8114,1299,0.160093665269904
"4832","bromberg-david",1443,423,0.293139293139293
"4833","bromheads-jacket",363,136,0.37465564738292
"4834","broncho",1715,392,0.228571428571429
"4835","bronski-beat",4450,741,0.166516853932584
"4836","bronson-arroyo",2348,583,0.248296422487223
"4837","bronte",270,106,0.392592592592593
"4838","bronze-radio-return",10704,1480,0.138266068759342
"4839","broods",7848,778,0.0991335372069317
"4840","brook-benton",4542,831,0.182959048877147
"4841","brooke-allison",2886,584,0.202356202356202
"4842","brooke-annibale",177,61,0.344632768361582
"4843","brooke-candy",4809,951,0.197754210854648
"4844","brooke-danielle-band",217,89,0.410138248847926
"4845","brooke-fraser",8677,1586,0.182782067534862
"4846","brooke-hogan",22542,1931,0.0856623192263331
"4847","brooke-hyalnd",450,119,0.264444444444444
"4848","brooke-hyland",1588,329,0.207178841309824
"4849","brooke-jonatha",2674,648,0.242333582647719
"4850","brooke-miller",1842,662,0.359391965255157
"4851","brooke-palsson",237,92,0.388185654008439
"4852","brooke-v",181,101,0.558011049723757
"4853","brooke-valentine",10271,1388,0.135137766527115
"4854","brooke-white",7821,935,0.119549929676512
"4855","brooke-woods",2193,411,0.187414500683995
"4856","brooklyn-bounce",829,163,0.196622436670688
"4857","brooklyn-bridge",633,202,0.31911532385466
"4858","brooklyn-tabernacle-choir",425,154,0.362352941176471
"4859","brooks-deforest",1016,348,0.34251968503937
"4860","brooks-dunn",34210,2813,0.0822274188833674
"4861","brooks-meredith",2098,592,0.282173498570067
"4862","broomstick-witches",1586,407,0.256620428751576
"4863","bros",2145,540,0.251748251748252
"4864","brother",833,210,0.252100840336134
"4865","brother-alaska",816,304,0.372549019607843
"4866","brother-ali",29521,4590,0.155482537854409
"4867","brother-and-bones",570,212,0.371929824561403
"4868","brother-cane",5535,1068,0.192953929539295
"4869","brother-claude-ely",970,183,0.188659793814433
"4870","brother-firetribe",5884,826,0.140380693405846
"4871","brother-hawk",1123,376,0.334817453250223
"4872","brothers",341,101,0.296187683284457
"4873","brothers-among-wera",250,121,0.484
"4874","brothers-johnson",3085,388,0.125769854132901
"4875","brothers-osborne",2382,561,0.23551637279597
"4876","brothershood-of-man",1142,329,0.288091068301226
"4877","brothertiger",101,71,0.702970297029703
"4878","brown-bird",391,219,0.560102301790281
"4879","brown-boy",6066,774,0.127596439169139
"4880","brown-eyed-girls",1793,785,0.437813720022309
"4881","brown-floyd",2462,630,0.255889520714866
"4882","brown-ian",744,278,0.373655913978495
"4883","brown-james",488,130,0.266393442622951
"4884","brown-jennifer",2062,613,0.297284190106693
"4885","brown-jim-ed",4350,920,0.211494252873563
"4886","brown-junior",1190,353,0.296638655462185
"4887","brown-sam",4354,789,0.181212677997244
"4888","brown-t-graham",1477,396,0.268111035883548
"4889","browne-jackson",9646,1661,0.172195728799502
"4890","brownie-mcghee",1011,240,0.237388724035608
"4891","brownie-mcghee-sonny-terry",502,179,0.356573705179283
"4892","brownman-revival",973,363,0.373072970195272
"4893","brownstone",6888,817,0.118612078977933
"4894","brownsville-station",684,267,0.390350877192982
"4895","bruce-channel",320,47,0.146875
"4896","bruce-cockburn",7529,1782,0.236684818701023
"4897","bruce-dickinson",14399,2200,0.152788388082506
"4898","bruce-haack",101,55,0.544554455445545
"4899","bruce-hornsby",26265,2630,0.10013325718637
"4900","bruce-hornsby-the-noisemakers",161,79,0.490683229813665
"4901","bruce-jackson",219,82,0.374429223744292
"4902","bruce-low",1435,507,0.353310104529617
"4903","bruce-robison",2488,587,0.235932475884244
"4904","bruce-springsteen",130762,7042,0.0538535660207094
"4905","bruce-springsteen-the-sessions-band",5091,1108,0.217638970732665
"4906","bruce-takara",10,5,0.5
"4907","bruce-willis",323,194,0.60061919504644
"4908","bruised-but-not-broken",155,93,0.6
"4909","bruna-karla",2419,520,0.214964861513022
"4910","brunner-brunner",4119,770,0.186938577324593
"4911","bruno-benetton-free-band",373,163,0.436997319034853
"4912","bruno-pignatiello",166,111,0.668674698795181
"4913","bruno-rob-s",931,389,0.417830290010741
"4914","bruno-saravia",870,271,0.311494252873563
"4915","brunori-sas",238,94,0.394957983193277
"4916","brush-arbor",472,195,0.413135593220339
"4917","brushy-one-string",278,150,0.539568345323741
"4918","brutal-attack",267,115,0.430711610486891
"4919","brutal-truth",4731,1277,0.269921792432889
"4920","brutality",2964,1516,0.511470985155196
"4921","brutha",8720,1011,0.115940366972477
"4922","bryan-adamy",387,188,0.48578811369509
"4923","bryan-andrew-wilson",269,42,0.156133828996283
"4924","bryan-bautista",312,140,0.448717948717949
"4925","bryan-castillo",273,77,0.282051282051282
"4926","bryan-duncan",2640,486,0.184090909090909
"4927","bryan-ferry",24710,2809,0.113678672602185
"4928","bryan-ferry-roxy-music",6437,1331,0.206773341618767
"4929","bryan-finlay",481,172,0.357588357588358
"4930","bryan-greenberg",2017,473,0.234506693108577
"4931","bryan-j",688,160,0.232558139534884
"4932","bryan-katie-torwalt",1609,328,0.203853325046613
"4933","bryan-lanning",1879,403,0.214475784992017
"4934","bryan-lee",443,103,0.232505643340858
"4935","bryan-luke",3946,966,0.244804865686771
"4936","bryan-mcknight",396,132,0.333333333333333
"4937","bryan-rice",716,165,0.230446927374302
"4938","bryan-white",8965,1286,0.143446737311768
"4939","bryana-salaz",246,124,0.504065040650406
"4940","bryant-dope",498,172,0.345381526104418
"4941","bryant-keith",345,131,0.379710144927536
"4942","bryant-richard",3009,835,0.277500830840811
"4943","bryce-elliot",504,192,0.380952380952381
"4944","bryce-vine",1220,406,0.332786885245902
"4945","brymo",306,121,0.395424836601307
"4946","bryn-christopher",557,151,0.271095152603232
"4947","bryn-terfel",287,116,0.40418118466899
"4948","bryna-laura",1250,394,0.3152
"4949","brysen-g",15,5,0.333333333333333
"4950","bryson-peabo",686,225,0.32798833819242
"4951","bryson-tiller",7968,1227,0.153990963855422
"4952","bs-a-whiteman",13619,2241,0.164549526396945
"4953","bses-slwl-i",353,151,0.427762039660057
"4954","bsf",693,289,0.417027417027417
"4955","bt",16070,1698,0.105662725575607
"4956","btl-shata",644,226,0.350931677018634
"4957","btob",3613,1187,0.328535842789925
"4958","bts",19585,3836,0.195864181771764
"4959","bubba-jenkins",261,141,0.540229885057471
"4960","bubba-sparxxx",30916,4062,0.131388277914349
"4961","bucci-antonella",4390,1019,0.232118451025057
"4962","buck",5031,997,0.198171337706221
"4963","buck-0-nine",1707,580,0.339777387229057
"4964","buck-22",281,93,0.330960854092527
"4965","buck-mccoy",1479,500,0.338066260987153
"4966","buck-o-nine",11454,1560,0.136196961760084
"4967","buck-owens",44917,3203,0.0713093038270588
"4968","buck-tick",192,77,0.401041666666667
"4969","buckcherry",24190,1907,0.0788342290202563
"4970","buckeroos",1913,457,0.238891792995295
"4971","buckethead",3434,901,0.262376237623762
"4972","bucklew-wendy",1663,517,0.310883944678292
"4973","buckner-garcia",784,131,0.167091836734694
"4974","buckner-richard",1667,508,0.304739052189562
"4975","bucks-fizz",285,115,0.403508771929825
"4976","buckshot",7707,1611,0.209030751265084
"4977","buckshot-lefonque",1825,676,0.37041095890411
"4978","buckwheat-zydeco",412,104,0.252427184466019
"4979","bucky-covington",7246,1130,0.155948109301684
"4980","bucky-ital",327,123,0.376146788990826
"4981","bucky-jonson",238,86,0.361344537815126
"4982","bud-powell",2401,570,0.237401082882132
"4983","bud-shank",264,92,0.348484848484849
"4984","buddahead",2463,479,0.194478278522127
"4985","buddha-belly",156,107,0.685897435897436
"4986","buddha-monk",10561,2410,0.228198087302339
"4987","buddy",1776,420,0.236486486486486
"4988","buddy-clark",54,34,0.62962962962963
"4989","buddy-defranco",1630,466,0.285889570552147
"4990","buddy-guy",32005,2165,0.0676456803624434
"4991","buddy-guy-junior-wells",312,72,0.230769230769231
"4992","buddy-holly",13160,1192,0.0905775075987842
"4993","buddy-jewell",6408,1200,0.187265917602996
"4994","buddy-johnson",226,130,0.575221238938053
"4995","buddy-julie-miller",2840,611,0.215140845070423
"4996","buddy-knox",842,208,0.247030878859857
"4997","buddy-miles",486,101,0.207818930041152
"4998","buddy-miller-and-jim-lauderdale",387,184,0.475452196382429
"4999","buddy-miller-friends",232,140,0.603448275862069
"5000","buddy-red-bow",349,104,0.297994269340974
"5001","budgie",2145,558,0.26013986013986
"5002","budi-doremi",376,83,0.220744680851064
"5003","buena-vista-social-club",2845,593,0.208435852372583
"5004","buffalo",303,132,0.435643564356436
"5005","buffalo-club",228,82,0.359649122807018
"5006","buffalo-springfield",4987,953,0.191096851814718
"5007","buffalo-sunn",118,57,0.483050847457627
"5008","buffalocomotive",1903,470,0.246978455070941
"5009","buffy",1497,337,0.225116900467602
"5010","buffy-sainte-marie",8075,1596,0.197647058823529
"5011","bug-mafia",972,299,0.30761316872428
"5012","bugatti-boyz",1126,421,0.373889875666075
"5013","buggles",3139,673,0.21439949028353
"5014","bugoy",187,69,0.368983957219251
"5015","bugs-bunny",112,75,0.669642857142857
"5016","bugsy-malone",499,202,0.404809619238477
"5017","bugzy-malone",2069,603,0.291445142580957
"5018","buika",4338,1014,0.233748271092669
"5019","building-429",9884,1079,0.109166329421287
"5020","built-to-be-broken",1823,478,0.26220515633571
"5021","buitres",4505,1142,0.253496115427303
"5022","buju-banton",21812,2374,0.108839171098478
"5023","bulent-serttaa",99,47,0.474747474747475
"5024","bullet-train",181,81,0.447513812154696
"5025","bulletproof",941,222,0.235919234856536
"5026","bullets-in-the-sun",218,89,0.408256880733945
"5027","bully",285,117,0.410526315789474
"5028","bumblebeez",433,194,0.448036951501155
"5029","bumblefoot",3598,763,0.212062256809339
"5030","bump-of-chicken",1609,674,0.418893722809198
"5031","bump-of-chiken",301,124,0.411960132890365
"5032","bumpy-knuckles",13991,2541,0.181616753627332
"5033","bunbury",10906,2324,0.213093709884467
"5034","bunbury-vegas",268,124,0.462686567164179
"5035","bunga-citra-lestari",466,194,0.416309012875536
"5036","bungee",201,87,0.432835820895522
"5037","bunji-garlin",3643,416,0.114191600329399
"5038","bunny-lee",419,143,0.341288782816229
"5039","bunny-maloney",211,68,0.322274881516588
"5040","bunny-wailer",6906,1169,0.169273095858674
"5041","bunten",1461,498,0.340862422997947
"5042","buono",851,403,0.473560517038778
"5043","buraka-som-sistema",100,8,0.08
"5044","buray",165,79,0.478787878787879
"5045","burberry-perry",629,189,0.300476947535771
"5046","burbles",181,114,0.629834254143646
"5047","burcu-gunea",55,46,0.836363636363636
"5048","burcu-gunes",362,201,0.55524861878453
"5049","burden-brothers",2910,556,0.19106529209622
"5050","burden-of-a-day",2927,728,0.248718824735224
"5051","burgess-sonny",1915,556,0.290339425587467
"5052","burhan-g",1954,365,0.186796315250768
"5053","burial",2555,488,0.190998043052838
"5054","buried-alive",1880,511,0.271808510638298
"5055","buried-dreams",4083,1075,0.263286798922361
"5056","buried-in-verona",411,216,0.525547445255474
"5057","buried-inside",570,300,0.526315789473684
"5058","burl-ives",8228,1412,0.171609139523578
"5059","burlap-to-cashmere",2550,534,0.209411764705882
"5060","burn-halo",3195,528,0.165258215962441
"5061","burn-one-third",1866,727,0.389603429796356
"5062","burn-season",5167,591,0.114379717437585
"5063","burn-the-ballroom",1003,300,0.299102691924227
"5064","burn-the-priest",1111,579,0.521152115211521
"5065","burna-boy",729,201,0.275720164609054
"5066","burnett-t-bone",6333,1272,0.200852676456656
"5067","burning-brides",95,51,0.536842105263158
"5068","burning-daylight",876,270,0.308219178082192
"5069","burning-flame",131,71,0.541984732824427
"5070","burning-heads",9316,1384,0.148561614426793
"5071","burning-hearts",142,83,0.584507042253521
"5072","burning-image",5663,878,0.15504149743952
"5073","burning-jet-black",1447,406,0.280580511402903
"5074","burning-point",3138,851,0.27119184193754
"5075","burning-skies",197,127,0.644670050761421
"5076","burning-spear",6306,500,0.0792895654931811
"5077","burnout-syndromes",273,165,0.604395604395604
"5078","burns",224,59,0.263392857142857
"5079","burns-out-bright",3920,756,0.192857142857143
"5080","burns-robert",14083,3215,0.228289426968686
"5081","burnt-by-the-sun",3895,1116,0.286521181001284
"5082","burreci",552,154,0.278985507246377
"5083","burst",611,345,0.564648117839607
"5084","burt-bacharach",18451,1568,0.0849818438025039
"5085","burton-cummings",2941,628,0.213532811968718
"5086","burton-tim",3851,953,0.247468190080499
"5087","bury-tomorrow",652,192,0.294478527607362
"5088","burzum",7429,2316,0.311751245120474
"5089","bus-stop",177,86,0.485875706214689
"5090","bus-to-brooklyn",1048,415,0.395992366412214
"5091","busby-marou",354,109,0.307909604519774
"5092","busdriver",3336,1335,0.400179856115108
"5093","bush",20357,2085,0.102421771380852
"5094","bush-radicals",55,39,0.709090909090909
"5095","bush-sam",1263,434,0.343626286619161
"5096","bushido",41795,5347,0.12793396339275
"5097","bushman",342,163,0.476608187134503
"5098","busker-busker",8,2,0.25
"5099","busman-s-holiday",772,332,0.430051813471503
"5100","bustamante",7123,1214,0.170433805980626
"5101","busted",14687,1761,0.119901954109076
"5102","buster-brown",3773,680,0.180227935329976
"5103","busy-signal",3488,761,0.218176605504587
"5104","butch-clancy",189,82,0.433862433862434
"5105","butch-walker",24207,2472,0.102119221712728
"5106","butcher-babies",1537,365,0.237475601821731
"5107","butler-bernard",1449,370,0.255348516218081
"5108","butt-trumpet",2307,658,0.285218899003034
"5109","butterfingers",7175,1589,0.221463414634146
"5110","butterfly-boucher",5082,770,0.151515151515152
"5111","butterfly-temple",210,108,0.514285714285714
"5112","butthole-surfers",13704,2066,0.150758902510216
"5113","buxton",582,253,0.434707903780069
"5114","buxton-sarah",3255,754,0.231643625192012
"5115","buzy",105,71,0.676190476190476
"5116","buzz-poets",1546,546,0.353169469598965
"5117","buzzcocks",33696,2590,0.076863722697056
"5118","buzzfeed",376,114,0.303191489361702
"5119","buzzy-bus",260,146,0.561538461538462
"5120","by-a-thread",1060,299,0.282075471698113
"5121","by-the-tree",3834,726,0.189358372456964
"5122","by-will-alone",335,138,0.411940298507463
"5123","by2",511,91,0.178082191780822
"5124","byealex",220,65,0.295454545454545
"5125","byno-david",2076,516,0.248554913294798
"5126","byran",476,162,0.340336134453782
"5127","byrd-tracy",21419,2310,0.107848172183575
"5128","byron-bank",1609,429,0.266625233064015
"5129","byron-cage",7374,851,0.115405478708977
"5130","byron-lee",404,134,0.331683168316832
"5131","bystander",86,52,0.604651162790698
"5132","byul",521,324,0.621880998080614
"5133","byzantine",2734,973,0.355888807607901
"5134","bzn",223,85,0.381165919282511
"5135","c",125,98,0.784
"5136","c-block",4820,1109,0.230082987551867
"5137","c-c-music-factory",7525,1007,0.133820598006645
"5138","c-c-r",1601,469,0.292941911305434
"5139","c-clown",984,480,0.48780487804878
"5140","c-dot-castro",785,333,0.424203821656051
"5141","c-h-a-d-the-change",1601,708,0.442223610243598
"5142","c-j-lewis",222,73,0.328828828828829
"5143","c-j-ramone",81,59,0.728395061728395
"5144","c-kan",1331,499,0.374906085649887
"5145","c-murder",44355,4281,0.0965167399391275
"5146","c-nichole",499,143,0.286573146292585
"5147","c-note",4246,662,0.155911446066886
"5148","c-o-p-uk",171,34,0.198830409356725
"5149","c-plus",1677,521,0.310673822301729
"5150","c-rapstar",2058,597,0.290087463556851
"5151","c-rayz-walz",1211,489,0.403798513625103
"5152","c-rico",1333,312,0.234058514628657
"5153","c-ro-del-fresco",592,252,0.425675675675676
"5154","c-ruxx",2552,709,0.27782131661442
"5155","c-shirock",1207,312,0.258492129246065
"5156","c-side",417,196,0.470023980815348
"5157","c-soul",243,82,0.337448559670782
"5158","c-ute",349,123,0.35243553008596
"5159","c-w-mccall",21590,3137,0.145298749421028
"5160","c-w-stoneking",203,136,0.669950738916256
"5161","c19",896,402,0.448660714285714
"5162","c21",6844,791,0.115575686732905
"5163","c2c",3183,597,0.1875589066918
"5164","c4",586,239,0.407849829351536
"5165","c418",810,151,0.18641975308642
"5166","ca-h-money-click",946,441,0.466173361522199
"5167","caaatay-akman",6,6,1
"5168","cab-calloway",12637,1973,0.156128828044631
"5169","cabaret",3673,869,0.236591342227062
"5170","cabaret-noir",1136,486,0.427816901408451
"5171","cabaret-voltaire",2398,403,0.168056713928274
"5172","cabas",3612,733,0.202934662236988
